Date,Origin,Dest,fled
3/31/2016,Baghdad,Wassit,0
3/31/2016,Baghdad,Wassit,0
3/31/2016,Baghdad,Najaf,0
3/31/2016,Baghdad,Najaf,0
3/31/2016,Baghdad,Najaf,0
3/31/2016,Baghdad,Salahal Din,0
3/31/2016,Baghdad,Salahal Din,0
3/31/2016,Baghdad,Salahal Din,0
3/31/2016,Baghdad,Salahal Din,0
3/31/2016,Baghdad,Salahal Din,0
3/31/2016,Baghdad,Salahal Din,0
3/31/2016,Baghdad,Salahal Din,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Baghdad,0
3/31/2016,Diyala,Anbar,0
3/31/2016,Diyala,Anbar,0
3/31/2016,Diyala,Anbar,0
3/31/2016,Diyala,Anbar,0
3/31/2016,Diyala,Anbar,0
3/31/2016,Diyala,Anbar,0
3/31/2016,Diyala,Anbar,0
3/31/2016,Diyala,Basrah,1
3/31/2016,Diyala,Basrah,0
3/31/2016,Diyala,Basrah,0
3/31/2016,Diyala,Basrah,1
3/31/2016,Diyala,Basrah,0
3/31/2016,Diyala,Basrah,0
3/31/2016,Diyala,Basrah,0
3/31/2016,Diyala,Muthanna,0
3/31/2016,Diyala,Muthanna,0
3/31/2016,Diyala,Muthanna,0
3/31/2016,Diyala,Qadissiya,0
3/31/2016,Diyala,Qadissiya,0
3/31/2016,Diyala,Qadissiya,0
3/31/2016,Diyala,Qadissiya,0
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Sulaymaniyah,62
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Sulaymaniyah,4
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Sulaymaniyah,0
3/31/2016,Diyala,Babylon,0
3/31/2016,Diyala,Babylon,0
3/31/2016,Diyala,Babylon,0
3/31/2016,Diyala,Babylon,0
3/31/2016,Diyala,Dahuk,0
3/31/2016,Diyala,Dahuk,0
3/31/2016,Diyala,Dahuk,0
3/31/2016,Diyala,Dahuk,0
3/31/2016,Diyala,Thi Qar,0
3/31/2016,Diyala,Thi Qar,0
3/31/2016,Diyala,Thi Qar,0
3/31/2016,Diyala,Thi Qar,0
3/31/2016,Diyala,Thi Qar,0
3/31/2016,Diyala,Diyala,0
3/31/2016,Diyala,Diyala,11
3/31/2016,Diyala,Diyala,5
3/31/2016,Diyala,Diyala,24
3/31/2016,Diyala,Diyala,0
3/31/2016,Diyala,Diyala,0
3/31/2016,Diyala,Erbil,0
3/31/2016,Diyala,Erbil,0
3/31/2016,Diyala,Erbil,0
3/31/2016,Diyala,Kirkuk,0
3/31/2016,Diyala,Erbil,0
3/31/2016,Diyala,Erbil,0
3/31/2016,Diyala,Erbil,0
3/31/2016,Diyala,Kerbala,0
3/31/2016,Diyala,Kerbala,0
3/31/2016,Diyala,Kerbala,1
3/31/2016,Diyala,Kirkuk,0
3/31/2016,Diyala,Kirkuk,0
3/31/2016,Diyala,Kirkuk,0
3/31/2016,Diyala,Missan,1
3/31/2016,Diyala,Missan,0
3/31/2016,Diyala,Missan,0
3/31/2016,Diyala,Missan,0
3/31/2016,Diyala,Missan,0
3/31/2016,Diyala,Missan,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Ninewa,0
3/31/2016,Diyala,Wassit,0
3/31/2016,Diyala,Wassit,0
3/31/2016,Diyala,Wassit,0
3/31/2016,Diyala,Wassit,0
3/31/2016,Diyala,Wassit,0
3/31/2016,Diyala,Najaf,0
3/31/2016,Diyala,Najaf,0
3/31/2016,Diyala,Najaf,0
3/31/2016,Diyala,Salahal Din,0
3/31/2016,Diyala,Salahal Din,0
3/31/2016,Diyala,Salahal Din,0
3/31/2016,Diyala,Salahal Din,0
3/31/2016,Diyala,Salahal Din,0
3/31/2016,Diyala,Salahal Din,0
3/31/2016,Diyala,Salahal Din,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Baghdad,0
3/31/2016,Erbil,Anbar,0
3/31/2016,Erbil,Anbar,0
3/31/2016,Erbil,Anbar,0
3/31/2016,Erbil,Anbar,0
3/31/2016,Erbil,Anbar,0
3/31/2016,Erbil,Anbar,0
3/31/2016,Erbil,Anbar,0
3/31/2016,Erbil,Basrah,0
3/31/2016,Erbil,Basrah,0
3/31/2016,Erbil,Basrah,0
3/31/2016,Erbil,Basrah,0
3/31/2016,Erbil,Basrah,0
3/31/2016,Erbil,Basrah,0
3/31/2016,Erbil,Basrah,0
3/31/2016,Erbil,Muthanna,0
3/31/2016,Erbil,Muthanna,0
3/31/2016,Erbil,Muthanna,0
3/31/2016,Erbil,Qadissiya,0
3/31/2016,Erbil,Qadissiya,0
3/31/2016,Erbil,Qadissiya,0
3/31/2016,Erbil,Qadissiya,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Sulaymaniyah,0
3/31/2016,Erbil,Babylon,0
3/31/2016,Erbil,Babylon,0
3/31/2016,Erbil,Babylon,0
3/31/2016,Erbil,Babylon,0
3/31/2016,Erbil,Dahuk,0
3/31/2016,Erbil,Dahuk,0
3/31/2016,Erbil,Dahuk,0
3/31/2016,Erbil,Dahuk,0
3/31/2016,Erbil,Thi Qar,0
3/31/2016,Erbil,Thi Qar,0
3/31/2016,Erbil,Thi Qar,0
3/31/2016,Erbil,Thi Qar,0
3/31/2016,Erbil,Thi Qar,0
3/31/2016,Erbil,Diyala,0
3/31/2016,Erbil,Diyala,0
3/31/2016,Erbil,Diyala,0
3/31/2016,Erbil,Diyala,0
3/31/2016,Erbil,Diyala,0
3/31/2016,Erbil,Diyala,0
3/31/2016,Erbil,Erbil,0
3/31/2016,Erbil,Erbil,0
3/31/2016,Erbil,Erbil,0
3/31/2016,Erbil,Kirkuk,0
3/31/2016,Erbil,Erbil,0
3/31/2016,Erbil,Erbil,0
3/31/2016,Erbil,Erbil,0
3/31/2016,Erbil,Kerbala,0
3/31/2016,Erbil,Kerbala,0
3/31/2016,Erbil,Kerbala,0
3/31/2016,Erbil,Kirkuk,0
3/31/2016,Erbil,Kirkuk,0
3/31/2016,Erbil,Kirkuk,0
3/31/2016,Erbil,Missan,0
3/31/2016,Erbil,Missan,0
3/31/2016,Erbil,Missan,0
3/31/2016,Erbil,Missan,0
3/31/2016,Erbil,Missan,0
3/31/2016,Erbil,Missan,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Ninewa,0
3/31/2016,Erbil,Wassit,0
3/31/2016,Erbil,Wassit,0
3/31/2016,Erbil,Wassit,0
3/31/2016,Erbil,Wassit,0
3/31/2016,Erbil,Wassit,0
3/31/2016,Erbil,Najaf,0
3/31/2016,Erbil,Najaf,0
3/31/2016,Erbil,Najaf,0
3/31/2016,Erbil,Salahal Din,0
3/31/2016,Erbil,Salahal Din,0
3/31/2016,Erbil,Salahal Din,0
3/31/2016,Erbil,Salahal Din,0
3/31/2016,Erbil,Salahal Din,0
3/31/2016,Erbil,Salahal Din,0
3/31/2016,Erbil,Salahal Din,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Baghdad,0
3/31/2016,Kirkuk,Anbar,0
3/31/2016,Kirkuk,Anbar,0
3/31/2016,Kirkuk,Anbar,0
3/31/2016,Kirkuk,Anbar,0
3/31/2016,Kirkuk,Anbar,0
3/31/2016,Kirkuk,Anbar,0
3/31/2016,Kirkuk,Anbar,0
3/31/2016,Kirkuk,Basrah,0
3/31/2016,Kirkuk,Basrah,1
3/31/2016,Kirkuk,Basrah,0
3/31/2016,Kirkuk,Basrah,0
3/31/2016,Kirkuk,Basrah,0
3/31/2016,Kirkuk,Basrah,0
3/31/2016,Kirkuk,Basrah,0
3/31/2016,Kirkuk,Muthanna,0
3/31/2016,Kirkuk,Muthanna,0
3/31/2016,Kirkuk,Muthanna,0
3/31/2016,Kirkuk,Qadissiya,0
3/31/2016,Kirkuk,Qadissiya,0
3/31/2016,Kirkuk,Qadissiya,0
3/31/2016,Kirkuk,Qadissiya,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Sulaymaniyah,0
3/31/2016,Kirkuk,Babylon,0
3/31/2016,Kirkuk,Babylon,0
3/31/2016,Kirkuk,Babylon,0
3/31/2016,Kirkuk,Babylon,0
3/31/2016,Kirkuk,Dahuk,0
3/31/2016,Kirkuk,Dahuk,0
3/31/2016,Kirkuk,Dahuk,0
3/31/2016,Kirkuk,Dahuk,0
3/31/2016,Kirkuk,Thi Qar,0
3/31/2016,Kirkuk,Thi Qar,0
3/31/2016,Kirkuk,Thi Qar,0
3/31/2016,Kirkuk,Thi Qar,0
3/31/2016,Kirkuk,Thi Qar,0
3/31/2016,Kirkuk,Diyala,0
3/31/2016,Kirkuk,Diyala,0
3/31/2016,Kirkuk,Diyala,0
3/31/2016,Kirkuk,Diyala,0
3/31/2016,Kirkuk,Diyala,0
3/31/2016,Kirkuk,Diyala,0
3/31/2016,Kirkuk,Erbil,0
3/31/2016,Kirkuk,Erbil,0
3/31/2016,Kirkuk,Erbil,0
3/31/2016,Kirkuk,Kirkuk,0
3/31/2016,Kirkuk,Erbil,0
3/31/2016,Kirkuk,Erbil,0
3/31/2016,Kirkuk,Erbil,0
3/31/2016,Kirkuk,Kerbala,0
3/31/2016,Kirkuk,Kerbala,0
3/31/2016,Kirkuk,Kerbala,0
3/31/2016,Kirkuk,Kirkuk,0
3/31/2016,Kirkuk,Kirkuk,0
3/31/2016,Kirkuk,Kirkuk,298
3/31/2016,Kirkuk,Missan,0
3/31/2016,Kirkuk,Missan,0
3/31/2016,Kirkuk,Missan,0
3/31/2016,Kirkuk,Missan,0
3/31/2016,Kirkuk,Missan,0
3/31/2016,Kirkuk,Missan,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Ninewa,0
3/31/2016,Kirkuk,Wassit,0
3/31/2016,Kirkuk,Wassit,0
3/31/2016,Kirkuk,Wassit,0
3/31/2016,Kirkuk,Wassit,0
3/31/2016,Kirkuk,Wassit,0
3/31/2016,Kirkuk,Najaf,0
3/31/2016,Kirkuk,Najaf,0
3/31/2016,Kirkuk,Najaf,0
3/31/2016,Kirkuk,Salahal Din,0
3/31/2016,Kirkuk,Salahal Din,0
3/31/2016,Kirkuk,Salahal Din,0
3/31/2016,Kirkuk,Salahal Din,0
3/31/2016,Kirkuk,Salahal Din,0
3/31/2016,Kirkuk,Salahal Din,0
3/31/2016,Kirkuk,Salahal Din,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Baghdad,0
3/31/2016,Ninewa,Anbar,0
3/31/2016,Ninewa,Anbar,0
3/31/2016,Ninewa,Anbar,0
3/31/2016,Ninewa,Anbar,0
3/31/2016,Ninewa,Anbar,0
3/31/2016,Ninewa,Anbar,0
3/31/2016,Ninewa,Anbar,0
3/31/2016,Ninewa,Basrah,4
3/31/2016,Ninewa,Basrah,0
3/31/2016,Ninewa,Basrah,0
3/31/2016,Ninewa,Basrah,2
3/31/2016,Ninewa,Basrah,0
3/31/2016,Ninewa,Basrah,0
3/31/2016,Ninewa,Basrah,0
3/31/2016,Ninewa,Muthanna,0
3/31/2016,Ninewa,Muthanna,0
3/31/2016,Ninewa,Muthanna,0
3/31/2016,Ninewa,Qadissiya,0
3/31/2016,Ninewa,Qadissiya,3
3/31/2016,Ninewa,Qadissiya,2
3/31/2016,Ninewa,Qadissiya,0
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,4
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,0
3/31/2016,Ninewa,Sulaymaniyah,7
3/31/2016,Ninewa,Babylon,15
3/31/2016,Ninewa,Babylon,0
3/31/2016,Ninewa,Babylon,0
3/31/2016,Ninewa,Babylon,0
3/31/2016,Ninewa,Dahuk,0
3/31/2016,Ninewa,Dahuk,0
3/31/2016,Ninewa,Dahuk,0
3/31/2016,Ninewa,Dahuk,0
3/31/2016,Ninewa,Thi Qar,0
3/31/2016,Ninewa,Thi Qar,1
3/31/2016,Ninewa,Thi Qar,0
3/31/2016,Ninewa,Thi Qar,0
3/31/2016,Ninewa,Thi Qar,0
3/31/2016,Ninewa,Diyala,0
3/31/2016,Ninewa,Diyala,0
3/31/2016,Ninewa,Diyala,0
3/31/2016,Ninewa,Diyala,0
3/31/2016,Ninewa,Diyala,0
3/31/2016,Ninewa,Diyala,0
3/31/2016,Ninewa,Erbil,0
3/31/2016,Ninewa,Erbil,143
3/31/2016,Ninewa,Erbil,7
3/31/2016,Ninewa,Kirkuk,0
3/31/2016,Ninewa,Erbil,0
3/31/2016,Ninewa,Erbil,16
3/31/2016,Ninewa,Erbil,0
3/31/2016,Ninewa,Kerbala,0
3/31/2016,Ninewa,Kerbala,0
3/31/2016,Ninewa,Kerbala,95
3/31/2016,Ninewa,Kirkuk,0
3/31/2016,Ninewa,Kirkuk,0
3/31/2016,Ninewa,Kirkuk,42
3/31/2016,Ninewa,Missan,0
3/31/2016,Ninewa,Missan,0
3/31/2016,Ninewa,Missan,0
3/31/2016,Ninewa,Missan,0
3/31/2016,Ninewa,Missan,0
3/31/2016,Ninewa,Missan,0
3/31/2016,Ninewa,Ninewa,0
3/31/2016,Ninewa,Ninewa,44
3/31/2016,Ninewa,Ninewa,0
3/31/2016,Ninewa,Ninewa,118
3/31/2016,Ninewa,Ninewa,86
3/31/2016,Ninewa,Ninewa,138
3/31/2016,Ninewa,Ninewa,85
3/31/2016,Ninewa,Ninewa,0
3/31/2016,Ninewa,Wassit,0
3/31/2016,Ninewa,Wassit,0
3/31/2016,Ninewa,Wassit,9
3/31/2016,Ninewa,Wassit,0
3/31/2016,Ninewa,Wassit,0
3/31/2016,Ninewa,Najaf,10
3/31/2016,Ninewa,Najaf,5
3/31/2016,Ninewa,Najaf,55
3/31/2016,Ninewa,Salahal Din,0
3/31/2016,Ninewa,Salahal Din,0
3/31/2016,Ninewa,Salahal Din,0
3/31/2016,Ninewa,Salahal Din,0
3/31/2016,Ninewa,Salahal Din,0
3/31/2016,Ninewa,Salahal Din,0
3/31/2016,Ninewa,Salahal Din,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Baghdad,0
3/31/2016,Salahal Din,Anbar,0
3/31/2016,Salahal Din,Anbar,0
3/31/2016,Salahal Din,Anbar,0
3/31/2016,Salahal Din,Anbar,0
3/31/2016,Salahal Din,Anbar,0
3/31/2016,Salahal Din,Anbar,0
3/31/2016,Salahal Din,Anbar,0
3/31/2016,Salahal Din,Basrah,1
3/31/2016,Salahal Din,Basrah,0
3/31/2016,Salahal Din,Basrah,0
3/31/2016,Salahal Din,Basrah,1
3/31/2016,Salahal Din,Basrah,0
3/31/2016,Salahal Din,Basrah,0
3/31/2016,Salahal Din,Basrah,0
3/31/2016,Salahal Din,Muthanna,0
3/31/2016,Salahal Din,Muthanna,0
3/31/2016,Salahal Din,Muthanna,0
3/31/2016,Salahal Din,Qadissiya,0
3/31/2016,Salahal Din,Qadissiya,0
3/31/2016,Salahal Din,Qadissiya,0
3/31/2016,Salahal Din,Qadissiya,0
3/31/2016,Salahal Din,Sulaymaniyah,1
3/31/2016,Salahal Din,Sulaymaniyah,6
3/31/2016,Salahal Din,Sulaymaniyah,0
3/31/2016,Salahal Din,Sulaymaniyah,6
3/31/2016,Salahal Din,Sulaymaniyah,0
3/31/2016,Salahal Din,Sulaymaniyah,0
3/31/2016,Salahal Din,Sulaymaniyah,0
3/31/2016,Salahal Din,Sulaymaniyah,0
3/31/2016,Salahal Din,Sulaymaniyah,0
3/31/2016,Salahal Din,Sulaymaniyah,0
3/31/2016,Salahal Din,Babylon,2
3/31/2016,Salahal Din,Babylon,0
3/31/2016,Salahal Din,Babylon,0
3/31/2016,Salahal Din,Babylon,4
3/31/2016,Salahal Din,Dahuk,0
3/31/2016,Salahal Din,Dahuk,0
3/31/2016,Salahal Din,Dahuk,0
3/31/2016,Salahal Din,Dahuk,0
3/31/2016,Salahal Din,Thi Qar,0
3/31/2016,Salahal Din,Thi Qar,0
3/31/2016,Salahal Din,Thi Qar,0
3/31/2016,Salahal Din,Thi Qar,0
3/31/2016,Salahal Din,Thi Qar,0
3/31/2016,Salahal Din,Diyala,0
3/31/2016,Salahal Din,Diyala,0
3/31/2016,Salahal Din,Diyala,0
3/31/2016,Salahal Din,Diyala,0
3/31/2016,Salahal Din,Diyala,0
3/31/2016,Salahal Din,Diyala,0
3/31/2016,Salahal Din,Erbil,0
3/31/2016,Salahal Din,Erbil,10
3/31/2016,Salahal Din,Erbil,0
3/31/2016,Salahal Din,Kirkuk,0
3/31/2016,Salahal Din,Erbil,0
3/31/2016,Salahal Din,Erbil,3
3/31/2016,Salahal Din,Erbil,0
3/31/2016,Salahal Din,Kerbala,0
3/31/2016,Salahal Din,Kerbala,0
3/31/2016,Salahal Din,Kerbala,1
3/31/2016,Salahal Din,Kirkuk,0
3/31/2016,Salahal Din,Kirkuk,0
3/31/2016,Salahal Din,Kirkuk,0
3/31/2016,Salahal Din,Missan,0
3/31/2016,Salahal Din,Missan,0
3/31/2016,Salahal Din,Missan,0
3/31/2016,Salahal Din,Missan,0
3/31/2016,Salahal Din,Missan,0
3/31/2016,Salahal Din,Missan,0
3/31/2016,Salahal Din,Ninewa,0
3/31/2016,Salahal Din,Ninewa,0
3/31/2016,Salahal Din,Ninewa,0
3/31/2016,Salahal Din,Ninewa,20
3/31/2016,Salahal Din,Ninewa,0
3/31/2016,Salahal Din,Ninewa,0
3/31/2016,Salahal Din,Ninewa,0
3/31/2016,Salahal Din,Ninewa,0
3/31/2016,Salahal Din,Wassit,0
3/31/2016,Salahal Din,Wassit,0
3/31/2016,Salahal Din,Wassit,0
3/31/2016,Salahal Din,Wassit,0
3/31/2016,Salahal Din,Wassit,0
3/31/2016,Salahal Din,Najaf,0
3/31/2016,Salahal Din,Najaf,0
3/31/2016,Salahal Din,Najaf,0
3/31/2016,Salahal Din,Salahal Din,0
3/31/2016,Salahal Din,Salahal Din,0
3/31/2016,Salahal Din,Salahal Din,0
3/31/2016,Salahal Din,Salahal Din,0
3/31/2016,Salahal Din,Salahal Din,0
3/31/2016,Salahal Din,Salahal Din,0
3/31/2016,Salahal Din,Salahal Din,0
4/14/2016,Anbar,Baghdad,0
4/14/2016,Anbar,Baghdad,41
4/14/2016,Anbar,Baghdad,0
4/14/2016,Anbar,Baghdad,0
4/14/2016,Anbar,Baghdad,0
4/14/2016,Anbar,Baghdad,0
4/14/2016,Anbar,Baghdad,55
4/14/2016,Anbar,Baghdad,0
4/14/2016,Anbar,Baghdad,0
4/14/2016,Anbar,Anbar,0
4/14/2016,Anbar,Anbar,0
4/14/2016,Anbar,Anbar,0
4/14/2016,Anbar,Anbar,0
4/14/2016,Anbar,Anbar,0
4/14/2016,Anbar,Anbar,0
4/14/2016,Anbar,Anbar,0
4/14/2016,Anbar,Basrah,2
4/14/2016,Anbar,Basrah,2
4/14/2016,Anbar,Basrah,0
4/14/2016,Anbar,Basrah,0
4/14/2016,Anbar,Basrah,0
4/14/2016,Anbar,Basrah,2
4/14/2016,Anbar,Basrah,0
4/14/2016,Anbar,Muthanna,0
4/14/2016,Anbar,Muthanna,0
4/14/2016,Anbar,Muthanna,0
4/14/2016,Anbar,Qadissiya,0
4/14/2016,Anbar,Qadissiya,0
4/14/2016,Anbar,Qadissiya,0
4/14/2016,Anbar,Qadissiya,0
4/14/2016,Anbar,Sulaymaniyah,0
4/14/2016,Anbar,Sulaymaniyah,2
4/14/2016,Anbar,Sulaymaniyah,0
4/14/2016,Anbar,Sulaymaniyah,0
4/14/2016,Anbar,Sulaymaniyah,0
4/14/2016,Anbar,Sulaymaniyah,0
4/14/2016,Anbar,Sulaymaniyah,4
4/14/2016,Anbar,Sulaymaniyah,4
4/14/2016,Anbar,Sulaymaniyah,0
4/14/2016,Anbar,Sulaymaniyah,19
4/14/2016,Anbar,Babylon,0
4/14/2016,Anbar,Babylon,0
4/14/2016,Anbar,Babylon,0
4/14/2016,Anbar,Babylon,0
4/14/2016,Anbar,Dahuk,0
4/14/2016,Anbar,Dahuk,0
4/14/2016,Anbar,Dahuk,0
4/14/2016,Anbar,Dahuk,0
4/14/2016,Anbar,Thi Qar,0
4/14/2016,Anbar,Thi Qar,0
4/14/2016,Anbar,Thi Qar,0
4/14/2016,Anbar,Thi Qar,0
4/14/2016,Anbar,Thi Qar,0
4/14/2016,Anbar,Diyala,0
4/14/2016,Anbar,Diyala,0
4/14/2016,Anbar,Diyala,0
4/14/2016,Anbar,Diyala,0
4/14/2016,Anbar,Diyala,0
4/14/2016,Anbar,Diyala,0
4/14/2016,Anbar,Erbil,0
4/14/2016,Anbar,Erbil,86
4/14/2016,Anbar,Erbil,0
4/14/2016,Anbar,Kirkuk,0
4/14/2016,Anbar,Erbil,0
4/14/2016,Anbar,Erbil,0
4/14/2016,Anbar,Erbil,0
4/14/2016,Anbar,Kerbala,0
4/14/2016,Anbar,Kerbala,0
4/14/2016,Anbar,Kerbala,1
4/14/2016,Anbar,Kirkuk,0
4/14/2016,Anbar,Kirkuk,0
4/14/2016,Anbar,Kirkuk,0
4/14/2016,Anbar,Missan,0
4/14/2016,Anbar,Missan,0
4/14/2016,Anbar,Missan,0
4/14/2016,Anbar,Missan,0
4/14/2016,Anbar,Missan,2
4/14/2016,Anbar,Missan,1
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Ninewa,0
4/14/2016,Anbar,Wassit,0
4/14/2016,Anbar,Wassit,0
4/14/2016,Anbar,Wassit,0
4/14/2016,Anbar,Wassit,0
4/14/2016,Anbar,Wassit,0
4/14/2016,Anbar,Najaf,0
4/14/2016,Anbar,Najaf,0
4/14/2016,Anbar,Najaf,0
4/14/2016,Anbar,Salahal Din,0
4/14/2016,Anbar,Salahal Din,0
4/14/2016,Anbar,Salahal Din,0
4/14/2016,Anbar,Salahal Din,0
4/14/2016,Anbar,Salahal Din,0
4/14/2016,Anbar,Salahal Din,0
4/14/2016,Anbar,Salahal Din,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Baghdad,0
4/14/2016,Babylon,Anbar,0
4/14/2016,Babylon,Anbar,0
4/14/2016,Babylon,Anbar,0
4/14/2016,Babylon,Anbar,0
4/14/2016,Babylon,Anbar,0
4/14/2016,Babylon,Anbar,0
4/14/2016,Babylon,Anbar,0
4/14/2016,Babylon,Basrah,0
4/14/2016,Babylon,Basrah,0
4/14/2016,Babylon,Basrah,0
4/14/2016,Babylon,Basrah,0
4/14/2016,Babylon,Basrah,0
4/14/2016,Babylon,Basrah,0
4/14/2016,Babylon,Basrah,0
4/14/2016,Babylon,Muthanna,0
4/14/2016,Babylon,Muthanna,0
4/14/2016,Babylon,Muthanna,0
4/14/2016,Babylon,Qadissiya,0
4/14/2016,Babylon,Qadissiya,0
4/14/2016,Babylon,Qadissiya,0
4/14/2016,Babylon,Qadissiya,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Sulaymaniyah,0
4/14/2016,Babylon,Babylon,0
4/14/2016,Babylon,Babylon,0
4/14/2016,Babylon,Babylon,4
4/14/2016,Babylon,Babylon,0
4/14/2016,Babylon,Dahuk,0
4/14/2016,Babylon,Dahuk,0
4/14/2016,Babylon,Dahuk,0
4/14/2016,Babylon,Dahuk,0
4/14/2016,Babylon,Thi Qar,0
4/14/2016,Babylon,Thi Qar,0
