Date,death,gov
2008-01-17,1,Basrah
2008-01-18,8,Basrah
2008-01-22,1,Basrah
2008-01-24,1,Basrah
2008-01-25,1,Basrah
2008-01-26,2,Basrah
2008-01-27,1,Basrah
2008-01-29,7,Basrah
2008-01-30,4,Basrah
2008-02-01,1,Basrah
2008-02-03,1,Basrah
2008-02-04,1,Basrah
2008-02-05,1,Basrah
2008-02-06,4,Basrah
2008-02-07,2,Basrah
2008-02-08,1,Basrah
2008-02-09,2,Basrah
2008-02-12,2,Basrah
2008-02-13,1,Basrah
2008-02-14,1,Basrah
2008-02-15,4,Basrah
2008-02-18,2,Basrah
2008-02-19,2,Basrah
2008-02-21,7,Basrah
2008-02-24,2,Basrah
2008-02-25,3,Basrah
2008-02-27,3,Basrah
2008-03-01,1,Basrah
2008-03-02,4,Basrah
2008-03-03,4,Basrah
2008-03-06,2,Basrah
2008-03-08,3,Basrah
2008-03-09,4,Basrah
2008-03-10,13,Basrah
2008-03-11,17,Basrah
2008-03-12,3,Basrah
2008-03-15,2,Basrah
2008-03-16,6,Basrah
2008-03-17,3,Basrah
2008-03-18,18,Basrah
2008-03-19,4,Basrah
2008-03-20,1,Basrah
2008-03-22,1,Basrah
2008-03-23,1,Basrah
2008-03-24,63,Basrah
2008-03-25,3,Basrah
2008-03-26,8,Basrah
2008-03-27,75,Basrah
2008-03-28,2,Basrah
2008-03-29,14,Basrah
2008-03-30,4,Basrah
2008-04-02,8,Basrah
2008-04-07,11,Basrah
2008-04-08,1,Basrah
2008-04-11,3,Basrah
2008-04-13,3,Basrah
2008-04-14,1,Basrah
2008-04-15,2,Basrah
2008-04-16,2,Basrah
2008-04-17,4,Basrah
2008-04-19,2,Basrah
2008-04-21,1,Basrah
2008-04-24,1,Basrah
2008-04-25,2,Basrah
2008-04-28,2,Basrah
2008-05-01,2,Basrah
2008-05-03,4,Basrah
2008-05-05,2,Basrah
2008-05-08,7,Basrah
2008-05-10,2,Basrah
2008-05-11,1,Basrah
2008-05-12,1,Basrah
2008-05-14,1,Basrah
2008-05-17,9,Basrah
2008-05-19,1,Basrah
2008-05-21,1,Basrah
2008-05-22,1,Basrah
2008-05-23,1,Basrah
2008-05-24,2,Basrah
2008-05-29,1,Basrah
2008-05-30,1,Basrah
2008-06-04,2,Basrah
2008-06-18,1,Basrah
2008-06-21,1,Basrah
2008-06-22,1,Basrah
2008-06-26,1,Basrah
2008-06-27,1,Basrah
2008-07-03,1,Basrah
2008-07-04,1,Basrah
2008-07-08,1,Basrah
2008-07-11,1,Basrah
2008-07-13,1,Basrah
2008-07-17,1,Basrah
2008-07-18,2,Basrah
2008-07-20,1,Basrah
2008-07-26,1,Basrah
2008-08-07,4,Basrah
2008-08-14,1,Basrah
2008-08-17,1,Basrah
2008-08-18,2,Basrah
2008-08-25,1,Basrah
2008-08-27,1,Basrah
2008-09-04,1,Basrah
2008-09-07,1,Basrah
2008-09-10,2,Basrah
2008-09-11,1,Basrah
2008-09-12,1,Basrah
2008-09-13,1,Basrah
2008-09-19,1,Basrah
2008-10-09,1,Basrah
2008-10-10,1,Basrah
2008-10-12,1,Basrah
2008-10-14,1,Basrah
2008-10-19,1,Basrah
2008-10-31,1,Basrah
2008-11-08,1,Basrah
2008-11-29,2,Basrah
2008-12-11,1,Basrah
2008-12-22,1,Basrah
2008-12-24,1,Basrah
2008-12-27,2,Basrah
2008-12-29,1,Basrah
2008-12-30,1,Basrah
2009-01-02,1,Basrah
2009-01-05,1,Basrah
2009-01-12,1,Basrah
2009-01-16,1,Basrah
2009-01-21,1,Basrah
2009-01-29,1,Basrah
2009-02-06,3,Basrah
2009-02-08,1,Basrah
2009-02-17,7,Basrah
2009-02-20,2,Basrah
2009-02-27,1,Basrah
2009-02-28,2,Basrah
2009-03-12,1,Basrah
2009-03-29,7,Basrah
2009-03-31,1,Basrah
2009-04-05,1,Basrah
2009-04-06,2,Basrah
2009-04-07,1,Basrah
2009-04-18,2,Basrah
2009-04-23,1,Basrah
2009-05-02,1,Basrah
2009-05-09,1,Basrah
2009-05-13,1,Basrah
2009-05-18,3,Basrah
2009-05-19,1,Basrah
2009-05-22,1,Basrah
2009-06-08,1,Basrah
2009-06-23,1,Basrah
2009-06-28,2,Basrah
2009-07-02,1,Basrah
2009-08-10,1,Basrah
2009-09-19,2,Basrah
2009-09-20,1,Basrah
2009-09-30,1,Basrah
2009-10-06,2,Basrah
2009-10-24,1,Basrah
2009-11-09,1,Basrah
2009-11-17,1,Basrah
2009-11-29,2,Basrah
2009-11-30,1,Basrah
2009-12-06,2,Basrah
2009-12-11,1,Basrah
2009-12-12,1,Basrah
2009-12-22,1,Basrah
2009-12-29,1,Basrah
2010-01-05,1,Basrah
2010-01-12,1,Basrah
2010-03-01,2,Basrah
2010-04-05,1,Basrah
2010-04-08,1,Basrah
2010-04-14,1,Basrah
2010-04-16,1,Basrah
2010-05-10,30,Basrah
2010-06-09,3,Basrah
2010-06-19,2,Basrah
2010-06-26,2,Basrah
2010-06-27,1,Basrah
2010-07-24,1,Basrah
2010-08-07,45,Basrah
2010-08-16,1,Basrah
2010-08-25,1,Basrah
2010-09-23,1,Basrah
2010-09-26,1,Basrah
2010-10-09,3,Basrah
2010-11-08,12,Basrah
2010-11-10,1,Basrah
2010-11-24,1,Basrah
2011-02-12,1,Basrah
2011-02-25,1,Basrah
2011-03-06,9,Basrah
2011-03-28,1,Basrah
2011-05-15,1,Basrah
2011-05-28,1,Basrah
2011-06-15,2,Basrah
2011-08-01,2,Basrah
2011-08-25,4,Basrah
2011-11-02,12,Basrah
2011-11-24,23,Basrah
2012-01-04,1,Basrah
2012-01-14,64,Basrah
2012-01-24,1,Basrah
2012-01-30,2,Basrah
2012-02-11,2,Basrah
2012-02-22,1,Basrah
2012-02-28,1,Basrah
2012-03-23,5,Basrah
2012-05-06,15,Basrah
2012-05-07,3,Basrah
2012-07-29,1,Basrah
2012-09-01,1,Basrah
2012-09-03,1,Basrah
2012-09-09,1,Basrah
2012-09-17,1,Basrah
2012-09-28,1,Basrah
2012-10-15,1,Basrah
2012-12-16,1,Basrah
2013-01-29,1,Basrah
2013-01-31,1,Basrah
2013-03-07,1,Basrah
2013-03-17,10,Basrah
2013-03-21,1,Basrah
2013-04-26,5,Basrah
2013-05-12,1,Basrah
2013-05-18,1,Basrah
2013-05-20,14,Basrah
2013-06-16,6,Basrah
2013-06-29,6,Basrah
2013-07-02,4,Basrah
2013-07-09,1,Basrah
2013-07-14,8,Basrah
2013-07-16,1,Basrah
2013-07-28,2,Basrah
2013-07-29,4,Basrah
2013-08-01,1,Basrah
2013-08-02,2,Basrah
2013-08-13,1,Basrah
2013-08-19,1,Basrah
2013-08-26,1,Basrah
2013-08-29,1,Basrah
2013-09-03,1,Basrah
2013-09-07,1,Basrah
2013-09-08,6,Basrah
2013-09-10,3,Basrah
2013-09-11,1,Basrah
2013-09-15,10,Basrah
2013-09-16,3,Basrah
2013-09-17,2,Basrah
2013-09-19,1,Basrah
2013-09-20,4,Basrah
2013-09-25,1,Basrah
2013-09-28,1,Basrah
2013-09-29,1,Basrah
2013-10-08,1,Basrah
2013-10-26,2,Basrah
2013-10-28,1,Basrah
2013-11-11,1,Basrah
2013-11-19,1,Basrah
2013-11-21,1,Basrah
2013-11-27,1,Basrah
2013-12-17,1,Basrah
2014-01-04,1,Basrah
2014-01-17,1,Basrah
2014-01-22,1,Basrah
2014-01-24,1,Basrah
2014-02-05,3,Basrah
2014-02-22,2,Basrah
2014-02-27,1,Basrah
2014-03-05,1,Basrah
2014-03-10,1,Basrah
2014-03-11,1,Basrah
2014-03-12,1,Basrah
2014-03-16,1,Basrah
2014-03-17,1,Basrah
2014-03-22,1,Basrah
2014-03-23,1,Basrah
2014-03-29,1,Basrah
2014-03-31,1,Basrah
2014-04-09,1,Basrah
2014-04-15,5,Basrah
2014-04-16,2,Basrah
2014-04-19,2,Basrah
2014-04-21,1,Basrah
2014-04-25,3,Basrah
2014-05-04,1,Basrah
2014-05-10,1,Basrah
2014-05-14,1,Basrah
2014-05-17,1,Basrah
2014-05-23,1,Basrah
2014-05-26,1,Basrah
2014-05-27,7,Basrah
2014-05-31,2,Basrah
2014-06-05,7,Basrah
2014-06-26,1,Basrah
2014-07-05,2,Basrah
2014-07-07,1,Basrah
2014-07-18,1,Basrah
2014-07-21,1,Basrah
2014-07-22,3,Basrah
2014-08-08,3,Basrah
2014-08-09,1,Basrah
2014-08-17,1,Basrah
2014-09-06,2,Basrah
2014-09-08,3,Basrah
2014-09-12,1,Basrah
2014-10-11,1,Basrah
2014-10-17,1,Basrah
2014-10-18,2,Basrah
2014-10-23,1,Basrah
2014-11-06,2,Basrah
2014-11-08,1,Basrah
2014-11-10,2,Basrah
2014-11-21,1,Basrah
2014-11-27,1,Basrah
2014-12-26,3,Basrah
2014-12-30,1,Basrah
2014-12-31,2,Basrah
2015-01-01,4,Basrah
2015-01-15,1,Basrah
2015-01-22,1,Basrah
2015-01-26,1,Basrah
2015-01-31,1,Basrah
2015-02-03,1,Basrah
2015-02-06,1,Basrah
2015-02-14,1,Basrah
2015-02-18,1,Basrah
2015-02-27,3,Basrah
2015-03-05,1,Basrah
2015-03-14,1,Basrah
2015-03-18,11,Basrah
2015-03-23,1,Basrah
2015-03-28,1,Basrah
2015-04-01,1,Basrah
2015-04-06,2,Basrah
2015-04-08,3,Basrah
2015-04-17,1,Basrah
2015-04-21,1,Basrah
2015-04-28,1,Basrah
2015-05-12,1,Basrah
2015-05-19,2,Basrah
2015-05-20,1,Basrah
2015-05-22,1,Basrah
2015-05-24,2,Basrah
2015-05-27,1,Basrah
2015-06-04,1,Basrah
2015-06-05,1,Basrah
2015-06-07,1,Basrah
2015-06-08,1,Basrah
2015-06-10,1,Basrah
2015-06-25,3,Basrah
2015-06-29,3,Basrah
2015-07-06,1,Basrah
2015-07-19,4,Basrah
2015-07-20,2,Basrah
2015-07-25,1,Basrah
2015-07-29,2,Basrah
2015-07-30,1,Basrah
2015-08-14,7,Basrah
2015-08-15,1,Basrah
2015-08-16,2,Basrah
2015-08-23,2,Basrah
2015-08-29,3,Basrah
2015-09-03,1,Basrah
2015-09-13,1,Basrah
2015-09-28,3,Basrah
2015-10-05,10,Basrah
2015-10-10,2,Basrah
2015-10-28,2,Basrah
2015-10-29,1,Basrah
2015-11-10,2,Basrah
2015-11-27,1,Basrah
2015-12-07,3,Basrah
2015-12-15,1,Basrah
2015-12-17,2,Basrah
2015-12-18,1,Basrah
2015-12-19,1,Basrah
2015-12-22,1,Basrah
2015-12-27,2,Basrah
2016-01-07,1,Basrah
2016-01-22,1,Basrah
2016-02-07,2,Basrah
2016-03-02,1,Basrah
2016-03-17,1,Basrah
2016-03-18,2,Basrah
2016-03-20,1,Basrah
2016-03-25,4,Basrah
2016-03-26,1,Basrah
2016-03-30,1,Basrah
2016-04-04,7,Basrah
2016-04-11,1,Basrah
2016-04-12,1,Basrah
2016-04-27,1,Basrah
2016-04-29,1,Basrah
2016-05-09,1,Basrah
2016-05-10,2,Basrah
2016-05-13,1,Basrah
2016-05-16,1,Basrah
2016-05-25,1,Basrah
2016-05-26,2,Basrah
2016-06-16,1,Basrah
2016-06-25,1,Basrah
2016-06-27,1,Basrah
2016-06-30,2,Basrah
2016-07-06,1,Basrah
2016-08-04,1,Basrah
2016-08-19,1,Basrah
2016-09-06,2,Basrah
2016-09-11,1,Basrah
2016-09-25,1,Basrah
2016-09-29,1,Basrah
2016-10-08,1,Basrah
2016-10-16,1,Basrah
2016-10-17,1,Basrah
2016-12-10,1,Basrah
2016-12-14,1,Basrah
2016-12-24,1,Basrah
2017-01-04,1,Basrah
2017-01-11,1,Basrah
2017-01-17,2,Basrah
2017-01-18,1,Basrah
2017-01-23,1,Basrah
2017-02-08,1,Basrah
2017-02-15,2,Basrah
2017-02-18,1,Basrah
2017-02-19,1,Basrah
2017-02-28,1,Basrah
2004-08-01,2,Dahuk
2005-05-25,1,Dahuk
2005-07-04,1,Dahuk
2005-12-06,3,Dahuk
2006-05-20,2,Dahuk
2007-03-06,4,Dahuk
2007-06-11,1,Dahuk
2007-07-18,1,Dahuk
2007-08-15,1,Dahuk
2007-10-12,3,Dahuk
2008-04-14,1,Dahuk
2008-06-06,1,Dahuk
2008-08-22,1,Dahuk
2008-09-06,3,Dahuk
2008-10-09,4,Dahuk
2008-11-08,2,Dahuk
2008-12-06,1,Dahuk
2009-12-25,2,Dahuk
2010-04-11,3,Dahuk
2010-06-23,4,Dahuk
2011-01-16,3,Dahuk
2011-07-11,1,Dahuk
2011-09-21,2,Dahuk
2011-09-30,1,Dahuk
2011-12-10,1,Dahuk
2011-12-29,1,Dahuk
2012-02-20,1,Dahuk
2012-04-02,3,Dahuk
2012-04-03,1,Dahuk
2012-06-24,1,Dahuk
2013-08-10,3,Dahuk
2013-11-04,1,Dahuk
2013-11-05,2,Dahuk
2013-11-15,1,Dahuk
2014-02-04,1,Dahuk
2015-03-02,29,Dahuk
2015-08-24,1,Dahuk
2016-03-23,1,Dahuk
2016-04-22,2,Dahuk
2016-12-01,1,Dahuk
2003-03-20,3,Diyala
2003-04-02,1,Diyala
2003-06-24,11,Diyala
2003-07-03,1,Diyala
2003-07-13,2,Diyala
2003-08-01,2,Diyala
2003-08-02,3,Diyala
2003-08-27,1,Diyala
2003-09-14,1,Diyala
2003-09-15,1,Diyala
2003-09-24,2,Diyala
2003-09-25,11,Diyala
2003-10-09,2,Diyala
2003-10-26,1,Diyala
2003-10-31,3,Diyala
2003-11-01,2,Diyala
2003-11-03,1,Diyala
2003-11-04,1,Diyala
2003-11-22,9,Diyala
2003-12-08,1,Diyala
2004-01-05,2,Diyala
2004-01-06,1,Diyala
2004-01-08,2,Diyala
2004-01-09,5,Diyala
2004-01-14,2,Diyala
2004-01-17,1,Diyala
2004-02-14,1,Diyala
2004-02-22,4,Diyala
2004-02-26,2,Diyala
2004-02-28,1,Diyala
2004-03-04,1,Diyala
2004-03-13,6,Diyala
2004-03-14,2,Diyala
2004-03-16,2,Diyala
2004-03-18,4,Diyala
2004-03-21,3,Diyala
2004-03-22,1,Diyala
2004-04-01,3,Diyala
2004-04-08,3,Diyala
2004-04-09,11,Diyala
2004-04-12,2,Diyala
2004-04-14,1,Diyala
2004-04-15,3,Diyala
2004-04-29,1,Diyala
2004-05-09,1,Diyala
2004-05-10,2,Diyala
2004-05-12,1,Diyala
2004-05-13,3,Diyala
2004-05-21,4,Diyala
2004-05-23,2,Diyala
2004-05-24,2,Diyala
2004-05-26,3,Diyala
2004-06-03,1,Diyala
2004-06-08,6,Diyala
2004-06-13,1,Diyala
2004-06-17,2,Diyala
2004-06-18,1,Diyala
2004-06-20,2,Diyala
2004-06-24,20,Diyala
2004-06-25,3,Diyala
2004-06-26,3,Diyala
2004-06-28,2,Diyala
2004-06-30,1,Diyala
2004-07-04,4,Diyala
2004-07-06,13,Diyala
2004-07-08,1,Diyala
2004-07-10,1,Diyala
2004-07-19,1,Diyala
2004-07-20,6,Diyala
2004-07-21,1,Diyala
2004-07-23,2,Diyala
2004-07-26,1,Diyala
2004-07-28,70,Diyala
2004-07-29,1,Diyala
2004-08-08,4,Diyala
2004-08-09,7,Diyala
2004-08-16,2,Diyala
2004-08-20,1,Diyala
2004-08-21,3,Diyala
2004-08-22,2,Diyala
2004-08-23,1,Diyala
2004-08-28,6,Diyala
2004-08-30,1,Diyala
2004-08-31,2,Diyala
2004-09-04,1,Diyala
2004-09-06,2,Diyala
2004-09-11,2,Diyala
2004-09-13,1,Diyala
2004-09-14,12,Diyala
2004-09-16,1,Diyala
2004-09-17,1,Diyala
2004-09-20,1,Diyala
2004-09-21,1,Diyala
2004-09-23,1,Diyala
2004-09-25,2,Diyala
2004-09-26,4,Diyala
2004-09-29,3,Diyala
2004-09-30,1,Diyala
2004-10-03,1,Diyala
2004-10-04,2,Diyala
2004-10-05,1,Diyala
2004-10-13,1,Diyala
2004-10-16,1,Diyala
2004-10-18,1,Diyala
2004-10-19,2,Diyala
2004-10-24,1,Diyala
2004-10-26,4,Diyala
2004-10-27,3,Diyala
2004-10-29,1,Diyala
2004-10-30,1,Diyala
2004-11-01,5,Diyala
2004-11-02,2,Diyala
2004-11-06,1,Diyala
2004-11-07,1,Diyala
2004-11-11,1,Diyala
2004-11-12,3,Diyala
2004-11-15,8,Diyala
2004-11-16,1,Diyala
2004-11-20,2,Diyala
2004-11-23,4,Diyala
2004-11-30,5,Diyala
2004-12-01,5,Diyala
2004-12-02,5,Diyala
2004-12-04,3,Diyala
2004-12-06,4,Diyala
2004-12-08,1,Diyala
2004-12-15,3,Diyala
2004-12-16,2,Diyala
2004-12-19,1,Diyala
2004-12-21,1,Diyala
2004-12-22,1,Diyala
2004-12-25,2,Diyala
2004-12-27,1,Diyala
2004-12-28,2,Diyala
2004-12-30,3,Diyala
2005-01-01,157,Diyala
2005-01-02,2,Diyala
2005-01-04,1,Diyala
2005-01-05,8,Diyala
2005-01-06,1,Diyala
2005-01-08,1,Diyala
2005-01-09,2,Diyala
2005-01-10,1,Diyala
2005-01-12,3,Diyala
2005-01-13,2,Diyala
2005-01-14,10,Diyala
2005-01-17,1,Diyala
2005-01-18,3,Diyala
2005-01-20,1,Diyala
2005-01-22,1,Diyala
2005-01-25,1,Diyala
2005-01-26,2,Diyala
2005-01-27,1,Diyala
2005-01-29,6,Diyala
2005-01-30,3,Diyala
2005-02-01,2,Diyala
2005-02-02,2,Diyala
2005-02-03,4,Diyala
2005-02-04,3,Diyala
2005-02-07,20,Diyala
2005-02-08,1,Diyala
2005-02-10,2,Diyala
2005-02-11,1,Diyala
2005-02-13,1,Diyala
2005-02-14,2,Diyala
2005-02-15,1,Diyala
2005-02-16,2,Diyala
2005-02-19,1,Diyala
2005-02-20,1,Diyala
2005-02-21,1,Diyala
2005-02-25,1,Diyala
2005-02-28,2,Diyala
2005-03-03,1,Diyala
2005-03-04,1,Diyala
2005-03-07,6,Diyala
2005-03-10,1,Diyala
2005-03-12,1,Diyala
2005-03-19,1,Diyala
2005-03-20,4,Diyala
2005-03-22,2,Diyala
2005-03-24,1,Diyala
2005-03-27,4,Diyala
2005-03-28,2,Diyala
2005-04-01,3,Diyala
2005-04-02,2,Diyala
2005-04-03,1,Diyala
2005-04-04,1,Diyala
2005-04-10,3,Diyala
2005-04-14,1,Diyala
2005-04-16,9,Diyala
2005-04-20,1,Diyala
2005-04-22,2,Diyala
2005-04-23,1,Diyala
2005-04-29,3,Diyala
2005-04-30,2,Diyala
2005-05-02,1,Diyala
2005-05-04,2,Diyala
2005-05-05,2,Diyala
2005-05-06,1,Diyala
2005-05-07,1,Diyala
2005-05-11,36,Diyala
2005-05-12,1,Diyala
2005-05-13,1,Diyala
2005-05-15,6,Diyala
2005-05-16,1,Diyala
2005-05-17,5,Diyala
2005-05-19,2,Diyala
2005-05-21,1,Diyala
2005-05-25,1,Diyala
2005-05-30,1,Diyala
2005-06-02,5,Diyala
2005-06-03,2,Diyala
2005-06-05,1,Diyala
2005-06-07,15,Diyala
2005-06-08,4,Diyala
2005-06-12,1,Diyala
2005-06-14,4,Diyala
2005-06-15,4,Diyala
2005-06-22,1,Diyala
2005-06-23,1,Diyala
2005-06-24,12,Diyala
2005-06-28,5,Diyala
2005-06-30,2,Diyala
2005-07-03,2,Diyala
2005-07-04,1,Diyala
2005-07-07,1,Diyala
2005-07-09,3,Diyala
2005-07-12,2,Diyala
2005-07-15,3,Diyala
2005-07-19,14,Diyala
2005-07-25,1,Diyala
2005-07-26,1,Diyala
2005-07-29,1,Diyala
2005-07-31,1,Diyala
2005-08-01,1,Diyala
2005-08-02,4,Diyala
2005-08-03,2,Diyala
2005-08-04,8,Diyala
2005-08-05,2,Diyala
2005-08-06,1,Diyala
2005-08-07,5,Diyala
2005-08-09,6,Diyala
2005-08-11,2,Diyala
2005-08-14,2,Diyala
2005-08-15,3,Diyala
2005-08-17,2,Diyala
2005-08-21,2,Diyala
2005-08-22,7,Diyala
2005-08-23,17,Diyala
2005-08-24,7,Diyala
2005-08-25,7,Diyala
2005-08-26,3,Diyala
2005-08-27,1,Diyala
2005-08-28,2,Diyala
2005-08-29,2,Diyala
2005-08-31,1,Diyala
2005-09-01,1,Diyala
2005-09-02,1,Diyala
2005-09-03,13,Diyala
2005-09-05,5,Diyala
2005-09-07,4,Diyala
2005-09-09,2,Diyala
2005-09-10,5,Diyala
2005-09-12,2,Diyala
2005-09-14,3,Diyala
2005-09-15,9,Diyala
2005-09-16,1,Diyala
2005-09-17,5,Diyala
2005-09-18,2,Diyala
2005-09-19,2,Diyala
2005-09-20,1,Diyala
2005-09-22,3,Diyala
2005-09-26,3,Diyala
2005-09-27,11,Diyala
2005-09-28,3,Diyala
2005-09-29,3,Diyala
2005-09-30,2,Diyala
2005-10-01,9,Diyala
2005-10-05,2,Diyala
2005-10-10,4,Diyala
2005-10-11,3,Diyala
2005-10-13,1,Diyala
2005-10-14,6,Diyala
2005-10-15,2,Diyala
2005-10-16,1,Diyala
2005-10-18,2,Diyala
2005-10-19,2,Diyala
2005-10-20,6,Diyala
2005-10-22,2,Diyala
2005-10-23,3,Diyala
2005-10-25,2,Diyala
2005-10-26,9,Diyala
2005-10-27,2,Diyala
2005-10-29,31,Diyala
2005-10-31,1,Diyala
2005-11-01,1,Diyala
2005-11-04,9,Diyala
2005-11-05,13,Diyala
2005-11-06,2,Diyala
2005-11-07,4,Diyala
2005-11-08,1,Diyala
2005-11-09,9,Diyala
2005-11-10,1,Diyala
2005-11-11,5,Diyala
2005-11-18,93,Diyala
2005-11-19,4,Diyala
2005-11-21,6,Diyala
2005-11-23,2,Diyala
2005-11-24,2,Diyala
2005-11-27,2,Diyala
2005-11-28,1,Diyala
2005-12-02,1,Diyala
2005-12-03,1,Diyala
2005-12-04,3,Diyala
2005-12-05,1,Diyala
2005-12-06,1,Diyala
2005-12-08,1,Diyala
2005-12-12,1,Diyala
2005-12-13,1,Diyala
2005-12-15,1,Diyala
2005-12-17,3,Diyala
2005-12-18,20,Diyala
2005-12-20,2,Diyala
2005-12-21,1,Diyala
2005-12-22,2,Diyala
2005-12-23,13,Diyala
2005-12-24,3,Diyala
2005-12-25,5,Diyala
2005-12-26,8,Diyala
2005-12-27,3,Diyala
2005-12-28,1,Diyala
2005-12-29,4,Diyala
2005-12-30,1,Diyala
2005-12-31,5,Diyala
2006-01-01,3,Diyala
2006-01-02,7,Diyala
2006-01-03,1,Diyala
2006-01-04,38,Diyala
2006-01-05,4,Diyala
2006-01-06,1,Diyala
2006-01-08,6,Diyala
2006-01-09,3,Diyala
2006-01-10,1,Diyala
2006-01-11,2,Diyala
2006-01-13,2,Diyala
2006-01-14,3,Diyala
2006-01-15,1,Diyala
2006-01-16,6,Diyala
2006-01-20,4,Diyala
2006-01-21,3,Diyala
2006-01-22,13,Diyala
2006-01-23,1,Diyala
2006-01-24,6,Diyala
2006-01-25,2,Diyala
2006-01-26,1,Diyala
2006-01-29,6,Diyala
2006-01-30,3,Diyala
2006-02-01,1,Diyala
2006-02-06,2,Diyala
2006-02-07,1,Diyala
2006-02-08,5,Diyala
2006-02-10,4,Diyala
2006-02-11,3,Diyala
2006-02-12,1,Diyala
2006-02-13,8,Diyala
2006-02-14,1,Diyala
2006-02-16,1,Diyala
2006-02-18,2,Diyala
2006-02-19,4,Diyala
2006-02-20,1,Diyala
2006-02-21,2,Diyala
2006-02-22,2,Diyala
2006-02-23,58,Diyala
2006-02-24,3,Diyala
2006-02-25,14,Diyala
2006-02-26,4,Diyala
2006-02-27,3,Diyala
2006-02-28,16,Diyala
2006-03-01,4,Diyala
2006-03-02,28,Diyala
2006-03-03,1,Diyala
2006-03-04,9,Diyala
2006-03-06,13,Diyala
2006-03-07,8,Diyala
2006-03-11,9,Diyala
2006-03-12,2,Diyala
2006-03-13,2,Diyala
2006-03-14,1,Diyala
2006-03-15,5,Diyala
2006-03-16,4,Diyala
2006-03-17,1,Diyala
2006-03-18,4,Diyala
2006-03-19,1,Diyala
2006-03-20,1,Diyala
2006-03-21,22,Diyala
2006-03-22,3,Diyala
2006-03-23,4,Diyala
2006-03-24,5,Diyala
2006-03-25,8,Diyala
2006-03-26,5,Diyala
2006-03-27,1,Diyala
2006-03-29,3,Diyala
2006-03-30,1,Diyala
2006-03-31,9,Diyala
2006-04-01,5,Diyala
2006-04-02,3,Diyala
2006-04-03,3,Diyala
2006-04-04,1,Diyala
2006-04-05,3,Diyala
2006-04-06,4,Diyala
2006-04-07,2,Diyala
2006-04-08,8,Diyala
2006-04-10,3,Diyala
2006-04-11,2,Diyala
2006-04-12,6,Diyala
2006-04-13,2,Diyala
2006-04-14,7,Diyala
2006-04-15,3,Diyala
2006-04-16,7,Diyala
2006-04-17,3,Diyala
2006-04-18,2,Diyala
2006-04-19,11,Diyala
2006-04-20,12,Diyala
2006-04-21,2,Diyala
2006-04-22,11,Diyala
2006-04-23,4,Diyala
2006-04-24,4,Diyala
2006-04-25,8,Diyala
2006-04-26,3,Diyala
2006-04-27,11,Diyala
2006-04-28,2,Diyala
2006-04-29,3,Diyala
2006-04-30,2,Diyala
2006-05-01,3,Diyala
2006-05-02,5,Diyala
2006-05-03,3,Diyala
2006-05-04,2,Diyala
2006-05-05,4,Diyala
2006-05-06,3,Diyala
2006-05-07,9,Diyala
2006-05-08,9,Diyala
2006-05-09,2,Diyala
2006-05-10,15,Diyala
2006-05-11,5,Diyala
2006-05-12,8,Diyala
2006-05-14,2,Diyala
2006-05-15,10,Diyala
2006-05-16,1,Diyala
2006-05-17,9,Diyala
2006-05-18,7,Diyala
2006-05-19,9,Diyala
2006-05-20,7,Diyala
2006-05-22,8,Diyala
2006-05-23,10,Diyala
2006-05-24,5,Diyala
2006-05-25,14,Diyala
2006-05-26,5,Diyala
2006-05-27,12,Diyala
2006-05-28,5,Diyala
2006-05-29,22,Diyala
2006-05-30,3,Diyala
2006-05-31,8,Diyala
2006-06-01,13,Diyala
2006-06-02,9,Diyala
2006-06-03,26,Diyala
2006-06-04,39,Diyala
2006-06-05,5,Diyala
2006-06-06,15,Diyala
2006-06-07,6,Diyala
2006-06-08,5,Diyala
2006-06-09,4,Diyala
2006-06-10,4,Diyala
2006-06-11,11,Diyala
2006-06-12,6,Diyala
2006-06-13,8,Diyala
2006-06-14,11,Diyala
2006-06-15,17,Diyala
2006-06-16,3,Diyala
2006-06-17,7,Diyala
2006-06-18,7,Diyala
2006-06-19,6,Diyala
2006-06-20,17,Diyala
2006-06-21,5,Diyala
2006-06-22,5,Diyala
2006-06-23,16,Diyala
2006-06-24,8,Diyala
2006-06-25,13,Diyala
2006-06-26,32,Diyala
2006-06-27,10,Diyala
2006-06-28,6,Diyala
2006-06-29,1,Diyala
2006-06-30,10,Diyala
2006-07-01,6,Diyala
2006-07-02,11,Diyala
2006-07-03,3,Diyala
2006-07-04,6,Diyala
2006-07-05,11,Diyala
2006-07-06,11,Diyala
2006-07-07,4,Diyala
2006-07-08,9,Diyala
2006-07-09,7,Diyala
2006-07-10,14,Diyala
2006-07-11,12,Diyala
2006-07-12,28,Diyala
2006-07-13,7,Diyala
2006-07-14,2,Diyala
2006-07-15,1,Diyala
2006-07-16,13,Diyala
2006-07-17,6,Diyala
2006-07-18,13,Diyala
2006-07-19,9,Diyala
2006-07-20,2,Diyala
2006-07-21,15,Diyala
2006-07-22,10,Diyala
2006-07-23,5,Diyala
2006-07-24,1,Diyala
2006-07-25,6,Diyala
2006-07-26,15,Diyala
2006-07-27,1,Diyala
2006-07-28,15,Diyala
2006-07-29,5,Diyala
2006-07-30,2,Diyala
2006-07-31,4,Diyala
2006-08-01,9,Diyala
2006-08-02,15,Diyala
2006-08-03,7,Diyala
2006-08-04,7,Diyala
2006-08-05,7,Diyala
