Date,death,dist,ADM3CODE,ADM3NAME
2016-05-09,14,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-10,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-11,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-15,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-22,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-24,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-25,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-26,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-28,4,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-29,21,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-05-31,4,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-01,3,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-02,4,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-05,3,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-06,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-07,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-08,3,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-11,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-14,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-16,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-17,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-19,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-22,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-23,5,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-25,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-06-27,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-07-17,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-07-26,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-01,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-03,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-04,3,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-06,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-08,5,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-10,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-11,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-12,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-13,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-14,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-15,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-18,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-21,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-24,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-27,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-29,3,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-08-30,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-09-22,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-09-27,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-09-29,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-10-09,6,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-10-11,4,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-10-16,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-10-27,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-10-29,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-10-30,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-11-01,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-11-03,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-11-07,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-11-08,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-11-10,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-11-13,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-11-15,5,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-12-04,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-12-14,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-12-22,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2016-12-24,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-01-07,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-01-19,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-01-22,4,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-01-25,8,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-01-27,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-03,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-05,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-06,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-09,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-11,3,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-12,4,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-15,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-18,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-24,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-25,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-26,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-27,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2015-05-25,2,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-02-23,4,Al-Muqdadiya,iq10039,Al-Muqdadiya
2009-01-07,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2009-01-28,1,Al-Muqdadiya,iq10039,Al-Muqdadiya
2017-12-27,1,Al-Musayab,iq06040,Al-Musayab
2017-12-26,3,Al-Musayab,iq06040,Al-Musayab
2017-12-26,1,Al-Musayab,iq06040,Al-Musayab
2017-12-13,2,Al-Musayab,iq06040,Al-Musayab
2017-12-12,1,Al-Musayab,iq06040,Al-Musayab
2017-11-28,1,Al-Musayab,iq06040,Al-Musayab
2017-11-28,1,Al-Musayab,iq06040,Al-Musayab
2017-11-20,1,Al-Musayab,iq06040,Al-Musayab
2017-11-20,1,Al-Musayab,iq06040,Al-Musayab
2017-10-21,2,Al-Musayab,iq06040,Al-Musayab
2017-10-02,11,Al-Musayab,iq06040,Al-Musayab
2017-09-24,5,Al-Musayab,iq06040,Al-Musayab
2017-09-22,3,Al-Musayab,iq06040,Al-Musayab
2017-09-22,1,Al-Musayab,iq06040,Al-Musayab
2017-09-13,11,Al-Musayab,iq06040,Al-Musayab
2017-08-29,1,Al-Musayab,iq06040,Al-Musayab
2017-08-25,1,Al-Musayab,iq06040,Al-Musayab
2017-08-06,1,Al-Musayab,iq06040,Al-Musayab
2017-08-04,1,Al-Musayab,iq06040,Al-Musayab
2017-07-26,1,Al-Musayab,iq06040,Al-Musayab
2017-07-21,1,Al-Musayab,iq06040,Al-Musayab
2017-06-30,2,Al-Musayab,iq06040,Al-Musayab
2017-06-26,1,Al-Musayab,iq06040,Al-Musayab
2017-06-20,1,Al-Musayab,iq06040,Al-Musayab
2017-06-11,1,Al-Musayab,iq06040,Al-Musayab
2017-06-09,31,Al-Musayab,iq06040,Al-Musayab
2017-04-25,3,Al-Musayab,iq06040,Al-Musayab
2017-03-23,1,Al-Musayab,iq06040,Al-Musayab
2017-03-13,1,Al-Musayab,iq06040,Al-Musayab
2017-03-12,1,Al-Musayab,iq06040,Al-Musayab
2017-02-07,4,Al-Musayab,iq06040,Al-Musayab
2018-12-26,1,Al-Musayab,iq06040,Al-Musayab
2018-11-19,3,Al-Musayab,iq06040,Al-Musayab
2018-11-16,2,Al-Musayab,iq06040,Al-Musayab
2018-11-13,1,Al-Musayab,iq06040,Al-Musayab
2018-11-02,1,Al-Musayab,iq06040,Al-Musayab
2018-10-16,1,Al-Musayab,iq06040,Al-Musayab
2018-09-28,1,Al-Musayab,iq06040,Al-Musayab
2018-09-28,1,Al-Musayab,iq06040,Al-Musayab
2018-08-19,1,Al-Musayab,iq06040,Al-Musayab
2018-08-15,1,Al-Musayab,iq06040,Al-Musayab
2018-08-12,2,Al-Musayab,iq06040,Al-Musayab
2018-08-11,3,Al-Musayab,iq06040,Al-Musayab
2018-07-21,1,Al-Musayab,iq06040,Al-Musayab
2018-07-10,1,Al-Musayab,iq06040,Al-Musayab
2018-07-06,1,Al-Musayab,iq06040,Al-Musayab
2018-06-21,1,Al-Musayab,iq06040,Al-Musayab
2018-06-09,1,Al-Musayab,iq06040,Al-Musayab
2018-05-26,1,Al-Musayab,iq06040,Al-Musayab
2018-02-09,13,Al-Musayab,iq06040,Al-Musayab
2018-02-02,70,Al-Musayab,iq06040,Al-Musayab
2018-01-27,2,Al-Musayab,iq06040,Al-Musayab
2018-01-10,1,Al-Musayab,iq06040,Al-Musayab
2007-04-17,1,Al-Musayab,iq06040,Al-Musayab
2003-03-27,180,Al-Musayab,iq06040,Al-Musayab
2003-03-31,15,Al-Musayab,iq06040,Al-Musayab
2003-04-01,33,Al-Musayab,iq06040,Al-Musayab
2003-04-10,21,Al-Musayab,iq06040,Al-Musayab
2003-05-03,1,Al-Musayab,iq06040,Al-Musayab
2003-06-01,1,Al-Musayab,iq06040,Al-Musayab
2003-07-20,1,Al-Musayab,iq06040,Al-Musayab
2003-07-22,1,Al-Musayab,iq06040,Al-Musayab
2004-01-16,1,Al-Musayab,iq06040,Al-Musayab
2004-02-05,1,Al-Musayab,iq06040,Al-Musayab
2004-02-18,12,Al-Musayab,iq06040,Al-Musayab
2004-03-05,2,Al-Musayab,iq06040,Al-Musayab
2004-03-16,2,Al-Musayab,iq06040,Al-Musayab
2004-03-20,1,Al-Musayab,iq06040,Al-Musayab
2004-03-23,9,Al-Musayab,iq06040,Al-Musayab
2004-03-24,1,Al-Musayab,iq06040,Al-Musayab
2004-04-06,1,Al-Musayab,iq06040,Al-Musayab
2004-04-10,1,Al-Musayab,iq06040,Al-Musayab
2004-05-06,1,Al-Musayab,iq06040,Al-Musayab
2004-05-11,1,Al-Musayab,iq06040,Al-Musayab
2004-06-13,1,Al-Musayab,iq06040,Al-Musayab
2004-06-15,2,Al-Musayab,iq06040,Al-Musayab
2004-06-16,1,Al-Musayab,iq06040,Al-Musayab
2004-06-26,37,Al-Musayab,iq06040,Al-Musayab
2004-07-03,1,Al-Musayab,iq06040,Al-Musayab
2004-07-22,1,Al-Musayab,iq06040,Al-Musayab
2004-08-05,2,Al-Musayab,iq06040,Al-Musayab
2004-08-13,3,Al-Musayab,iq06040,Al-Musayab
2004-08-25,2,Al-Musayab,iq06040,Al-Musayab
2004-09-18,3,Al-Musayab,iq06040,Al-Musayab
2004-09-19,1,Al-Musayab,iq06040,Al-Musayab
2004-10-22,1,Al-Musayab,iq06040,Al-Musayab
2004-11-12,2,Al-Musayab,iq06040,Al-Musayab
2005-01-05,15,Al-Musayab,iq06040,Al-Musayab
2005-01-14,1,Al-Musayab,iq06040,Al-Musayab
2005-01-17,1,Al-Musayab,iq06040,Al-Musayab
2005-01-19,1,Al-Musayab,iq06040,Al-Musayab
2005-01-31,1,Al-Musayab,iq06040,Al-Musayab
2005-02-01,2,Al-Musayab,iq06040,Al-Musayab
2005-02-03,1,Al-Musayab,iq06040,Al-Musayab
2005-02-06,2,Al-Musayab,iq06040,Al-Musayab
2005-02-12,18,Al-Musayab,iq06040,Al-Musayab
2005-02-13,1,Al-Musayab,iq06040,Al-Musayab
2005-02-14,1,Al-Musayab,iq06040,Al-Musayab
2005-02-21,1,Al-Musayab,iq06040,Al-Musayab
2005-02-28,137,Al-Musayab,iq06040,Al-Musayab
2005-03-01,3,Al-Musayab,iq06040,Al-Musayab
2005-03-02,1,Al-Musayab,iq06040,Al-Musayab
2005-03-12,1,Al-Musayab,iq06040,Al-Musayab
2005-03-15,3,Al-Musayab,iq06040,Al-Musayab
2005-03-20,3,Al-Musayab,iq06040,Al-Musayab
2005-03-22,2,Al-Musayab,iq06040,Al-Musayab
2005-03-26,1,Al-Musayab,iq06040,Al-Musayab
2005-03-27,2,Al-Musayab,iq06040,Al-Musayab
2005-04-05,1,Al-Musayab,iq06040,Al-Musayab
2005-04-07,2,Al-Musayab,iq06040,Al-Musayab
2005-04-13,1,Al-Musayab,iq06040,Al-Musayab
2005-04-16,1,Al-Musayab,iq06040,Al-Musayab
2005-04-20,1,Al-Musayab,iq06040,Al-Musayab
2005-04-26,4,Al-Musayab,iq06040,Al-Musayab
2005-04-28,4,Al-Musayab,iq06040,Al-Musayab
2005-05-02,1,Al-Musayab,iq06040,Al-Musayab
2005-05-25,2,Al-Musayab,iq06040,Al-Musayab
2005-05-26,1,Al-Musayab,iq06040,Al-Musayab
2005-05-30,27,Al-Musayab,iq06040,Al-Musayab
2005-06-18,1,Al-Musayab,iq06040,Al-Musayab
2005-06-21,1,Al-Musayab,iq06040,Al-Musayab
2005-06-28,3,Al-Musayab,iq06040,Al-Musayab
2005-07-02,9,Al-Musayab,iq06040,Al-Musayab
2005-07-06,13,Al-Musayab,iq06040,Al-Musayab
2005-07-11,1,Al-Musayab,iq06040,Al-Musayab
2005-07-16,98,Al-Musayab,iq06040,Al-Musayab
2005-07-24,1,Al-Musayab,iq06040,Al-Musayab
2005-07-26,3,Al-Musayab,iq06040,Al-Musayab
2005-08-06,2,Al-Musayab,iq06040,Al-Musayab
2005-08-09,1,Al-Musayab,iq06040,Al-Musayab
2005-09-13,2,Al-Musayab,iq06040,Al-Musayab
2005-09-15,1,Al-Musayab,iq06040,Al-Musayab
2005-09-23,1,Al-Musayab,iq06040,Al-Musayab
2005-09-24,1,Al-Musayab,iq06040,Al-Musayab
2005-09-25,10,Al-Musayab,iq06040,Al-Musayab
2005-09-30,12,Al-Musayab,iq06040,Al-Musayab
2005-10-03,1,Al-Musayab,iq06040,Al-Musayab
2005-10-05,36,Al-Musayab,iq06040,Al-Musayab
2005-10-17,1,Al-Musayab,iq06040,Al-Musayab
2005-10-23,12,Al-Musayab,iq06040,Al-Musayab
2005-11-01,6,Al-Musayab,iq06040,Al-Musayab
2005-11-02,28,Al-Musayab,iq06040,Al-Musayab
2005-11-24,11,Al-Musayab,iq06040,Al-Musayab
2005-12-08,1,Al-Musayab,iq06040,Al-Musayab
2005-12-09,9,Al-Musayab,iq06040,Al-Musayab
2005-12-10,1,Al-Musayab,iq06040,Al-Musayab
2005-12-28,4,Al-Musayab,iq06040,Al-Musayab
2006-01-02,2,Al-Musayab,iq06040,Al-Musayab
2006-01-08,1,Al-Musayab,iq06040,Al-Musayab
2006-01-15,1,Al-Musayab,iq06040,Al-Musayab
2006-01-21,1,Al-Musayab,iq06040,Al-Musayab
2006-01-25,1,Al-Musayab,iq06040,Al-Musayab
2006-02-02,1,Al-Musayab,iq06040,Al-Musayab
2006-02-05,1,Al-Musayab,iq06040,Al-Musayab
2006-02-13,2,Al-Musayab,iq06040,Al-Musayab
2006-02-16,2,Al-Musayab,iq06040,Al-Musayab
2006-02-22,1,Al-Musayab,iq06040,Al-Musayab
2006-02-23,1,Al-Musayab,iq06040,Al-Musayab
2006-02-26,5,Al-Musayab,iq06040,Al-Musayab
2006-03-20,4,Al-Musayab,iq06040,Al-Musayab
2006-03-22,1,Al-Musayab,iq06040,Al-Musayab
2006-04-08,6,Al-Musayab,iq06040,Al-Musayab
2006-04-09,2,Al-Musayab,iq06040,Al-Musayab
2006-04-11,5,Al-Musayab,iq06040,Al-Musayab
2006-04-15,1,Al-Musayab,iq06040,Al-Musayab
2006-04-16,1,Al-Musayab,iq06040,Al-Musayab
2006-04-27,1,Al-Musayab,iq06040,Al-Musayab
2006-04-29,2,Al-Musayab,iq06040,Al-Musayab
2006-04-30,1,Al-Musayab,iq06040,Al-Musayab
2006-05-02,2,Al-Musayab,iq06040,Al-Musayab
2006-05-05,1,Al-Musayab,iq06040,Al-Musayab
2006-05-08,3,Al-Musayab,iq06040,Al-Musayab
2006-05-13,2,Al-Musayab,iq06040,Al-Musayab
2006-05-22,4,Al-Musayab,iq06040,Al-Musayab
2006-05-25,1,Al-Musayab,iq06040,Al-Musayab
2006-05-27,1,Al-Musayab,iq06040,Al-Musayab
2006-05-28,1,Al-Musayab,iq06040,Al-Musayab
2006-05-30,12,Al-Musayab,iq06040,Al-Musayab
2006-06-04,1,Al-Musayab,iq06040,Al-Musayab
2006-06-08,1,Al-Musayab,iq06040,Al-Musayab
2006-06-10,2,Al-Musayab,iq06040,Al-Musayab
2006-06-13,2,Al-Musayab,iq06040,Al-Musayab
2006-06-14,1,Al-Musayab,iq06040,Al-Musayab
2006-06-15,3,Al-Musayab,iq06040,Al-Musayab
2006-06-26,15,Al-Musayab,iq06040,Al-Musayab
2006-06-28,1,Al-Musayab,iq06040,Al-Musayab
2006-06-29,7,Al-Musayab,iq06040,Al-Musayab
2006-07-01,8,Al-Musayab,iq06040,Al-Musayab
2006-07-06,2,Al-Musayab,iq06040,Al-Musayab
2006-07-10,1,Al-Musayab,iq06040,Al-Musayab
2006-07-23,5,Al-Musayab,iq06040,Al-Musayab
2006-07-24,2,Al-Musayab,iq06040,Al-Musayab
2006-07-30,3,Al-Musayab,iq06040,Al-Musayab
2006-07-31,1,Al-Musayab,iq06040,Al-Musayab
2006-08-02,3,Al-Musayab,iq06040,Al-Musayab
2006-08-04,1,Al-Musayab,iq06040,Al-Musayab
2006-08-12,1,Al-Musayab,iq06040,Al-Musayab
2006-08-20,2,Al-Musayab,iq06040,Al-Musayab
2006-08-22,1,Al-Musayab,iq06040,Al-Musayab
2006-08-26,1,Al-Musayab,iq06040,Al-Musayab
2006-08-29,12,Al-Musayab,iq06040,Al-Musayab
2006-08-30,13,Al-Musayab,iq06040,Al-Musayab
2006-09-01,1,Al-Musayab,iq06040,Al-Musayab
2006-09-02,1,Al-Musayab,iq06040,Al-Musayab
2006-09-03,7,Al-Musayab,iq06040,Al-Musayab
2006-09-08,3,Al-Musayab,iq06040,Al-Musayab
2006-09-09,1,Al-Musayab,iq06040,Al-Musayab
2006-09-11,1,Al-Musayab,iq06040,Al-Musayab
2006-09-14,1,Al-Musayab,iq06040,Al-Musayab
2006-09-17,3,Al-Musayab,iq06040,Al-Musayab
2006-09-18,1,Al-Musayab,iq06040,Al-Musayab
2006-09-22,1,Al-Musayab,iq06040,Al-Musayab
2006-09-24,2,Al-Musayab,iq06040,Al-Musayab
2006-09-25,4,Al-Musayab,iq06040,Al-Musayab
2006-09-30,1,Al-Musayab,iq06040,Al-Musayab
2006-10-01,1,Al-Musayab,iq06040,Al-Musayab
2006-10-02,1,Al-Musayab,iq06040,Al-Musayab
2006-10-07,2,Al-Musayab,iq06040,Al-Musayab
2006-10-08,3,Al-Musayab,iq06040,Al-Musayab
2006-10-09,2,Al-Musayab,iq06040,Al-Musayab
2006-10-17,1,Al-Musayab,iq06040,Al-Musayab
2006-10-18,1,Al-Musayab,iq06040,Al-Musayab
2006-10-22,1,Al-Musayab,iq06040,Al-Musayab
2006-10-27,1,Al-Musayab,iq06040,Al-Musayab
2006-10-30,5,Al-Musayab,iq06040,Al-Musayab
2006-11-02,2,Al-Musayab,iq06040,Al-Musayab
2006-11-03,1,Al-Musayab,iq06040,Al-Musayab
2006-11-05,1,Al-Musayab,iq06040,Al-Musayab
2006-11-06,2,Al-Musayab,iq06040,Al-Musayab
2006-11-08,2,Al-Musayab,iq06040,Al-Musayab
2006-11-11,2,Al-Musayab,iq06040,Al-Musayab
2006-11-15,1,Al-Musayab,iq06040,Al-Musayab
2006-11-19,22,Al-Musayab,iq06040,Al-Musayab
2006-11-20,1,Al-Musayab,iq06040,Al-Musayab
2006-11-25,1,Al-Musayab,iq06040,Al-Musayab
2006-11-30,3,Al-Musayab,iq06040,Al-Musayab
2006-12-01,14,Al-Musayab,iq06040,Al-Musayab
2006-12-02,4,Al-Musayab,iq06040,Al-Musayab
2006-12-03,1,Al-Musayab,iq06040,Al-Musayab
2006-12-04,2,Al-Musayab,iq06040,Al-Musayab
2006-12-05,2,Al-Musayab,iq06040,Al-Musayab
2006-12-13,2,Al-Musayab,iq06040,Al-Musayab
2006-12-14,2,Al-Musayab,iq06040,Al-Musayab
2006-12-15,1,Al-Musayab,iq06040,Al-Musayab
2006-12-16,2,Al-Musayab,iq06040,Al-Musayab
2006-12-24,1,Al-Musayab,iq06040,Al-Musayab
2006-12-29,2,Al-Musayab,iq06040,Al-Musayab
2007-01-01,13,Al-Musayab,iq06040,Al-Musayab
2007-01-03,2,Al-Musayab,iq06040,Al-Musayab
2007-01-04,4,Al-Musayab,iq06040,Al-Musayab
2007-01-07,2,Al-Musayab,iq06040,Al-Musayab
2007-01-14,3,Al-Musayab,iq06040,Al-Musayab
2007-01-17,1,Al-Musayab,iq06040,Al-Musayab
2007-01-18,2,Al-Musayab,iq06040,Al-Musayab
2007-01-20,1,Al-Musayab,iq06040,Al-Musayab
2007-01-22,2,Al-Musayab,iq06040,Al-Musayab
2007-01-23,1,Al-Musayab,iq06040,Al-Musayab
2007-02-01,73,Al-Musayab,iq06040,Al-Musayab
2007-02-09,1,Al-Musayab,iq06040,Al-Musayab
2007-02-10,6,Al-Musayab,iq06040,Al-Musayab
2007-02-13,1,Al-Musayab,iq06040,Al-Musayab
2007-02-14,1,Al-Musayab,iq06040,Al-Musayab
2007-02-16,2,Al-Musayab,iq06040,Al-Musayab
2007-02-17,2,Al-Musayab,iq06040,Al-Musayab
2007-02-19,2,Al-Musayab,iq06040,Al-Musayab
2007-02-22,2,Al-Musayab,iq06040,Al-Musayab
2007-02-28,2,Al-Musayab,iq06040,Al-Musayab
2007-03-04,4,Al-Musayab,iq06040,Al-Musayab
2007-03-06,122,Al-Musayab,iq06040,Al-Musayab
2007-03-08,1,Al-Musayab,iq06040,Al-Musayab
2007-03-11,6,Al-Musayab,iq06040,Al-Musayab
2007-03-14,3,Al-Musayab,iq06040,Al-Musayab
2007-03-16,1,Al-Musayab,iq06040,Al-Musayab
2007-03-18,1,Al-Musayab,iq06040,Al-Musayab
2007-03-19,3,Al-Musayab,iq06040,Al-Musayab
2007-03-30,4,Al-Musayab,iq06040,Al-Musayab
2007-03-31,5,Al-Musayab,iq06040,Al-Musayab
2007-04-03,1,Al-Musayab,iq06040,Al-Musayab
2007-04-04,1,Al-Musayab,iq06040,Al-Musayab
2007-04-07,1,Al-Musayab,iq06040,Al-Musayab
2007-04-09,1,Al-Musayab,iq06040,Al-Musayab
2007-04-11,1,Al-Musayab,iq06040,Al-Musayab
2007-04-14,1,Al-Musayab,iq06040,Al-Musayab
2007-04-15,1,Al-Musayab,iq06040,Al-Musayab
2007-04-21,2,Al-Musayab,iq06040,Al-Musayab
2007-04-23,2,Al-Musayab,iq06040,Al-Musayab
2007-04-25,1,Al-Musayab,iq06040,Al-Musayab
2007-04-27,3,Al-Musayab,iq06040,Al-Musayab
2007-04-30,1,Al-Musayab,iq06040,Al-Musayab
2007-05-01,1,Al-Musayab,iq06040,Al-Musayab
2007-05-02,3,Al-Musayab,iq06040,Al-Musayab
2007-05-04,5,Al-Musayab,iq06040,Al-Musayab
2007-05-06,2,Al-Musayab,iq06040,Al-Musayab
2007-05-07,3,Al-Musayab,iq06040,Al-Musayab
2007-05-15,2,Al-Musayab,iq06040,Al-Musayab
2007-05-17,3,Al-Musayab,iq06040,Al-Musayab
2007-05-18,5,Al-Musayab,iq06040,Al-Musayab
2007-05-19,4,Al-Musayab,iq06040,Al-Musayab
2007-05-20,1,Al-Musayab,iq06040,Al-Musayab
2007-06-04,2,Al-Musayab,iq06040,Al-Musayab
2007-06-05,2,Al-Musayab,iq06040,Al-Musayab
2007-06-06,2,Al-Musayab,iq06040,Al-Musayab
2007-06-12,1,Al-Musayab,iq06040,Al-Musayab
2007-06-14,2,Al-Musayab,iq06040,Al-Musayab
2007-06-17,6,Al-Musayab,iq06040,Al-Musayab
2007-06-18,1,Al-Musayab,iq06040,Al-Musayab
2007-06-20,2,Al-Musayab,iq06040,Al-Musayab
2007-06-23,4,Al-Musayab,iq06040,Al-Musayab
2007-06-25,8,Al-Musayab,iq06040,Al-Musayab
2007-06-27,2,Al-Musayab,iq06040,Al-Musayab
2007-06-28,2,Al-Musayab,iq06040,Al-Musayab
2007-06-29,2,Al-Musayab,iq06040,Al-Musayab
2007-07-14,9,Al-Musayab,iq06040,Al-Musayab
2007-07-17,3,Al-Musayab,iq06040,Al-Musayab
2007-07-18,2,Al-Musayab,iq06040,Al-Musayab
2007-07-21,2,Al-Musayab,iq06040,Al-Musayab
2007-07-23,2,Al-Musayab,iq06040,Al-Musayab
2007-07-24,32,Al-Musayab,iq06040,Al-Musayab
2007-07-27,2,Al-Musayab,iq06040,Al-Musayab
2007-07-28,2,Al-Musayab,iq06040,Al-Musayab
2007-08-04,2,Al-Musayab,iq06040,Al-Musayab
2007-08-05,1,Al-Musayab,iq06040,Al-Musayab
2007-08-09,1,Al-Musayab,iq06040,Al-Musayab
2007-08-12,3,Al-Musayab,iq06040,Al-Musayab
2007-08-13,1,Al-Musayab,iq06040,Al-Musayab
2007-08-14,526,Al-Musayab,iq06040,Al-Musayab
2007-08-15,6,Al-Musayab,iq06040,Al-Musayab
2007-08-19,1,Al-Musayab,iq06040,Al-Musayab
2007-08-21,2,Al-Musayab,iq06040,Al-Musayab
2007-08-27,1,Al-Musayab,iq06040,Al-Musayab
2007-08-28,7,Al-Musayab,iq06040,Al-Musayab
2007-09-02,2,Al-Musayab,iq06040,Al-Musayab
2007-09-03,1,Al-Musayab,iq06040,Al-Musayab
2007-09-07,1,Al-Musayab,iq06040,Al-Musayab
2007-09-12,2,Al-Musayab,iq06040,Al-Musayab
2007-09-16,3,Al-Musayab,iq06040,Al-Musayab
2007-09-19,1,Al-Musayab,iq06040,Al-Musayab
2007-09-23,1,Al-Musayab,iq06040,Al-Musayab
2007-09-25,14,Al-Musayab,iq06040,Al-Musayab
2007-09-26,10,Al-Musayab,iq06040,Al-Musayab
2007-09-27,1,Al-Musayab,iq06040,Al-Musayab
2007-09-28,2,Al-Musayab,iq06040,Al-Musayab
2007-10-01,1,Al-Musayab,iq06040,Al-Musayab
2007-10-02,1,Al-Musayab,iq06040,Al-Musayab
2007-10-03,1,Al-Musayab,iq06040,Al-Musayab
2007-10-04,4,Al-Musayab,iq06040,Al-Musayab
2007-10-05,2,Al-Musayab,iq06040,Al-Musayab
2007-10-06,1,Al-Musayab,iq06040,Al-Musayab
2007-10-07,3,Al-Musayab,iq06040,Al-Musayab
2007-10-09,3,Al-Musayab,iq06040,Al-Musayab
2007-10-14,2,Al-Musayab,iq06040,Al-Musayab
2007-10-16,1,Al-Musayab,iq06040,Al-Musayab
2007-10-19,3,Al-Musayab,iq06040,Al-Musayab
2007-10-24,3,Al-Musayab,iq06040,Al-Musayab
2007-11-02,1,Al-Musayab,iq06040,Al-Musayab
2007-11-06,2,Al-Musayab,iq06040,Al-Musayab
2007-11-11,1,Al-Musayab,iq06040,Al-Musayab
2007-11-12,2,Al-Musayab,iq06040,Al-Musayab
2007-11-17,1,Al-Musayab,iq06040,Al-Musayab
2007-11-18,1,Al-Musayab,iq06040,Al-Musayab
2007-11-22,2,Al-Musayab,iq06040,Al-Musayab
2007-11-23,2,Al-Musayab,iq06040,Al-Musayab
